,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
0,1 PERTH ST|1 巴富街_10_whole floor,1 PERTH ST|1 巴富街,10,whole floor,2009-04-22,CPS 4 ON G/F ,blank,"CPS 4 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
5710,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_13_8","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",13,8,2001-08-24,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5711,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_13_9","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",13,9,2009-10-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5712,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_14_2","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",14,2,2003-10-24,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5713,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_14_3","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",14,3,2007-04-11,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5714,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_14_5","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",14,5,2002-09-13,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5715,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_14_6","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",14,6,2013-08-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5716,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_14_7","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",14,7,2003-07-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5717,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_14_8","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",14,8,2011-02-07,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5718,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_14_9","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",14,9,2011-03-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5719,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_15_4","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",15,4,2018-03-27,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5720,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_15_8","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",15,8,2018-06-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5721,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_15_9","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",15,9,2020-05-26,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5722,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_1_1","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",1,1,2012-12-18,+F/R ,blank,"+F/R ,blank",,False,,False,,,True,,False,,,False,,False,,False,,False,,False,False,False,False,,
5723,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_1_10","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",1,10,2010-07-09,+F/R ,blank,"+F/R ,blank",,False,,False,,,True,,False,,,False,,False,,False,,False,,False,False,False,False,,
5724,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_1_3","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",1,3,2007-11-23,+F/R ,blank,"+F/R ,blank",,False,,False,,,True,,False,,,False,,False,,False,,False,,False,False,False,False,,
5725,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_1_4","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",1,4,2008-05-26,+F/R ,blank,"+F/R ,blank",,False,,False,,,True,,False,,,False,,False,,False,,False,,False,False,False,False,,
5726,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_1_5","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",1,5,2020-09-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5727,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_1_6","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",1,6,2012-10-18,+F/R ,blank,"+F/R ,blank",,False,,False,,,True,,False,,,False,,False,,False,,False,,False,False,False,False,,
5728,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_1_7","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",1,7,2020-12-04,+F/R                                                                            ,blank,"+F/R                                                                            ,blank",,False,,False,,,True,,False,,,False,,False,,False,,False,,False,False,False,False,,
5729,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_1_8","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",1,8,2020-10-30,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5730,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_1_9","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",1,9,2009-02-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5731,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_2_1","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",2,1,2010-04-01,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5732,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_2_6","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",2,6,2012-04-05,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5733,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_3_1","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",3,1,2001-12-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5734,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_3_2","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",3,2,2008-05-24,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5735,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_3_3","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",3,3,2020-05-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5736,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_3_4","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",3,4,2002-09-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5737,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_3_6","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",3,6,2007-08-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5738,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_3_8","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",3,8,1998-04-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5739,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_3_9","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",3,9,2012-06-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5740,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_4_10","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",4,10,2013-01-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5741,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_4_3","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",4,3,2010-03-12,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5742,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_4_4","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",4,4,2009-05-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5743,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_5_2","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",5,2,2019-02-12,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5744,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_5_6","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",5,6,2020-12-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5745,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_5_8","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",5,8,2011-05-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5746,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_5_9","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",5,9,2016-01-12,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5747,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_6_10","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",6,10,2020-09-25,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5748,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_6_4","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",6,4,1999-07-09,BELOW MARKET VALUE ,blank,"BELOW MARKET VALUE ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,True,,
5749,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_6_6","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",6,6,1998-12-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5750,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_6_7","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",6,7,2004-04-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5751,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_6_8","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",6,8,2011-08-01,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5752,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_7_3","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",7,3,2020-10-09,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5753,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_7_4","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",7,4,1998-08-07,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5754,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_7_7","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",7,7,2018-06-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5755,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_7_8","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",7,8,2019-05-06,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5756,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_7_9","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",7,9,2015-10-07,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5757,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_8_10","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",8,10,1999-05-25,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5758,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_8_2","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",8,2,2012-04-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5759,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_8_3","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",8,3,2012-04-27,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5760,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_8_4","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",8,4,2005-01-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5761,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_8_5","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",8,5,2018-04-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5762,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_8_7","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",8,7,2005-08-22,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5763,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_8_8","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",8,8,2009-11-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5764,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_9_4","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",9,4,2008-05-28,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5765,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_9_5","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",9,5,1998-10-09,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5766,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_9_7","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",9,7,2004-07-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5767,"MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街_9_9","MAN CHUNG HSE(Block E,CHUN MAN COURT),CHUNG HAU ST|俊民苑,E座(文宗閣),忠孝街",9,9,2008-03-10,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5768,"MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街_10_10","MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街",10,10,2011-11-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5769,"MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街_10_5","MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街",10,5,1998-11-10,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5770,"MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街_10_7","MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街",10,7,2019-12-04,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5771,"MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街_10_8","MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街",10,8,2007-11-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5772,"MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街_11_3","MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街",11,3,2005-11-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5773,"MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街_11_7","MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街",11,7,1998-07-30,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5774,"MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街_11_8","MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街",11,8,2017-10-30,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5775,"MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街_12_10","MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街",12,10,2009-08-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5776,"MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街_12_2","MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街",12,2,2002-07-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5777,"MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街_12_3","MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街",12,3,2014-08-04,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5778,"MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街_12_4","MAN FUK HSE(Block A,CHUN MAN COURT),CHUNG HAU ST|俊民苑,A座(文福閣),忠孝街",12,4,2008-05-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
