,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
0,1 CHING LIN TERR|1 青蓮臺_1_B,1 CHING LIN TERR|1 青蓮臺,1,B,2017-10-20,UNIT 1B KNOWN AS FLAT B OF NO.1 CHING LIN TERR                                  ,blank,"UNIT 1B KNOWN AS FLAT B OF NO.1 CHING LIN TERR                                  ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12073,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_58_C","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",58,C,2019-04-12,blank,BW:18 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:8 SF (GI/NI) / ,"blank,BW:18 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:8 SF (GI/NI) / ",18,False,22,False,,,False,,False,,15,False,8,False,,False,,False,,False,False,False,False,,15
12074,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_58_D","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",58,D,2014-09-17,GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:7 SF ,blank,"GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:7 SF ,blank",19,False,22,False,,,False,,False,15,,False,7,False,,False,,False,,False,False,False,False,,15
12075,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_58_E","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",58,E,2011-02-16,GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:7 SF ,blank,"GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:7 SF ,blank",19,False,22,False,,,False,,False,15,,False,7,False,,False,,False,,False,False,False,False,,15
12076,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_58_F","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",58,F,2016-01-06,GFA INCL BW:18 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank,"GFA INCL BW:18 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank",18,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12077,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_58_G","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",58,G,2010-01-22,GFA INCL BW:27 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank",27,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12078,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_58_H","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",58,H,2005-01-12,GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank,"GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank",25,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12079,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_59_A","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",59,A,2008-04-16,GFA INCL BW:25 SFAREA INCL BAL:22 SF&UITLITY PLATFORM:15SF ,blank,"GFA INCL BW:25 SFAREA INCL BAL:22 SF&UITLITY PLATFORM:15SF ,blank",25,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12080,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_59_B","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",59,B,2008-04-16,GFA INCL BW:27 SFAREA INCL BAL:22 SF&UITLITY PLATFORM:15SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:22 SF&UITLITY PLATFORM:15SF ,blank",27,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12081,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_59_C","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",59,C,2007-04-17,GFA INCL BW:18 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank,"GFA INCL BW:18 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank",18,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12082,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_59_D","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",59,D,2009-11-06,GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:7 SF ,blank,"GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:7 SF ,blank",19,False,22,False,,,False,,False,15,,False,7,False,,False,,False,,False,False,False,False,,15
12083,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_59_E","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",59,E,2007-08-25,GFA INCL BW:19 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF+A/C PLATFORM:7 SF ,blank,"GFA INCL BW:19 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF+A/C PLATFORM:7 SF ,blank",19,False,22,False,,,False,,False,15,,False,7,False,,False,,False,,False,False,False,False,,15
12084,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_59_F","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",59,F,2015-12-01,GFA INCL BW:18 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank,"GFA INCL BW:18 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank",18,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12085,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_59_G","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",59,G,2017-10-20,blank,BW:27 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:8 SF (GI/NI) / ,"blank,BW:27 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:8 SF (GI/NI) / ",27,False,22,False,,,False,,False,15,15,False,8,False,,False,,False,,False,False,False,False,,15
12086,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_59_H","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",59,H,2017-10-19,blank,BW:25 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:8 SF (GI/NI) / ,"blank,BW:25 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:8 SF (GI/NI) / ",25,False,22,False,,,False,,False,15,15,False,8,False,,False,,False,,False,False,False,False,,15
12087,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_60_A","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",60,A,2005-01-12,GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank,"GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank",25,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12088,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_60_B","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",60,B,2005-01-12,GFA INCL BW:27 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank",27,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12089,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_60_C","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",60,C,2009-01-02,GFA INCL BW:18 SFAREA INCL BAL:22 SF&UTILITY PLATFORM:15SF & ,blank,"GFA INCL BW:18 SFAREA INCL BAL:22 SF&UTILITY PLATFORM:15SF & ,blank",18,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12090,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_60_D","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",60,D,2020-05-06,blank,BW:19 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:7 SF (GI/NI) / ,"blank,BW:19 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:7 SF (GI/NI) / ",19,False,22,False,,,False,,False,15,15,False,,False,,False,,False,,False,False,False,False,,15
12091,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_60_E","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",60,E,2007-08-24,GFA INCL BW:19 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF+A/C PLATFORM:7 SF ,blank,"GFA INCL BW:19 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF+A/C PLATFORM:7 SF ,blank",19,False,22,False,,,False,,False,15,,False,7,False,,False,,False,,False,False,False,False,,15
12092,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_60_F","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",60,F,2012-03-26,GFA INCL BW:18 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank,"GFA INCL BW:18 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank",18,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12093,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_60_G","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",60,G,2012-12-02,GFA INCL BW:27 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank",27,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12094,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_60_H","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",60,H,2008-01-24,GFA INCL BW:25 SFAREA INCL BAL:22 SFUTILITY PLATFORM:15SFA/C PLATFORM:8 SF ,blank,"GFA INCL BW:25 SFAREA INCL BAL:22 SFUTILITY PLATFORM:15SFA/C PLATFORM:8 SF ,blank",25,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12095,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_61_A","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",61,A,2005-01-11,GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank,"GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank",25,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12096,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_61_AB","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",61,AB,2012-10-09,GFA INCL BW:52 SFAREA INCL BAL:44 SFUTILITY PLATFORM30SFA/C PLATFORM:16 SF ,blank,"GFA INCL BW:52 SFAREA INCL BAL:44 SFUTILITY PLATFORM30SFA/C PLATFORM:16 SF ,blank",52,False,44,False,,,False,,False,,,False,16,False,,False,,False,,False,False,False,False,,
12097,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_61_B","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",61,B,2005-01-11,GFA INCL BW:27 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank",27,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12098,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_61_C","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",61,C,2007-04-17,GFA INCL BW:18 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank,"GFA INCL BW:18 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank",18,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12099,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_61_D","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",61,D,2012-02-23,GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:7 SF ,blank,"GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:7 SF ,blank",19,False,22,False,,,False,,False,16,,False,7,False,,False,,False,,False,False,False,False,,16
12100,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_61_E","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",61,E,2010-04-01,GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SF+A/C PLATFORM:7 SF ,blank,"GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SF+A/C PLATFORM:7 SF ,blank",19,False,22,False,,,False,,False,15,,False,7,False,,False,,False,,False,False,False,False,,15
12101,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_61_F","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",61,F,2008-01-23,GFA INCL BW:18 SFAERA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank,"GFA INCL BW:18 SFAERA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank",18,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12102,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_61_G","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",61,G,2009-10-16,GFA INCL BW:27 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8SF ,blank",27,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12103,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_61_H","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",61,H,2018-07-16,blank,BW:25 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:8 SF (GI/NI) / ,"blank,BW:25 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:8 SF (GI/NI) / ",25,False,22,False,,,False,,False,15,15,False,8,False,,False,,False,,False,False,False,False,,15
12104,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_62_A","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",62,A,2007-04-24,GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF+RF:542 SF ,blank,"GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF+RF:542 SF ,blank",25,False,22,False,,,False,542,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12105,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_62_B","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",62,B,2015-08-11,GFA INCL BW:27 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF+RF:457 SFCPS 33 ON 1/F ,blank,"GFA INCL BW:27 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF+RF:457 SFCPS 33 ON 1/F ,blank",27,False,22,False,,,False,457,False,15,,False,8,False,,False,,False,,False,True,False,False,,15
12106,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_62_C","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",62,C,2012-04-20,GFA INCL BW:18 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF+RF:203 SF ,blank,"GFA INCL BW:18 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF+RF:203 SF ,blank",18,False,22,False,,,False,203,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12107,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_62_D","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",62,D,2011-05-27,GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:7 SF ,blank,"GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:7 SF ,blank",19,False,22,False,,,False,,False,15,,False,7,False,,False,,False,,False,False,False,False,,15
12108,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_62_E","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",62,E,2007-05-12,GFA INCL BW:19 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:7 SF ,blank,"GFA INCL BW:19 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:7 SF ,blank",19,False,22,False,,,False,,False,15,,False,7,False,,False,,False,,False,False,False,False,,15
12109,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_62_F","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",62,F,2007-05-12,GFA INCL BW:18 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF+RF:184 SF ,blank,"GFA INCL BW:18 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF+RF:184 SF ,blank",18,False,22,False,,,False,184,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12110,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_62_G","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",62,G,2007-10-23,GFA INCL BW:27 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF+RF:457 SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF+RF:457 SF ,blank",27,False,22,False,,,False,457,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12111,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_62_GH","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",62,GH,2017-02-09,GFA INCL BW:52 SFAREA INCL BAL:44 SFUTILITY PLATFORM30SF+A/C PLATFORM:8 SF+RF:1007 SF ,blank,"GFA INCL BW:52 SFAREA INCL BAL:44 SFUTILITY PLATFORM30SF+A/C PLATFORM:8 SF+RF:1007 SF ,blank",52,False,44,False,,,False,1007,False,,,False,8,False,,False,,False,,False,False,False,False,,
12112,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_62_H","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",62,H,2007-10-22,GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF+RF:550 SF ,blank,"GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF+RF:550 SF ,blank",25,False,22,False,,,False,550,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12113,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_7_A","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",7,A,2010-05-17,GFA INCL BW:25 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank,"GFA INCL BW:25 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank",25,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12114,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_7_B","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",7,B,2019-04-18,blank,BW:27 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:8 SF (GI/NI) / ,"blank,BW:27 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:8 SF (GI/NI) / ",27,False,22,False,,,False,,False,15,15,False,8,False,,False,,False,,False,False,False,False,,15
12115,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_7_C","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",7,C,2012-07-24,GFA INCL BW:18 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank,"GFA INCL BW:18 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SFA/C PLATFORM:8 SF ,blank",18,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12116,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_7_D","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",7,D,2009-08-10,GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SF ,blank,"GFA INCL BW:19 SFAREA INCL BAL:22 SFUTILITY PLATFORM15SF ,blank",19,False,22,False,,,False,,False,15,,False,,False,,False,,False,,False,False,False,False,,15
12117,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_7_E","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",7,E,2018-07-09,blank,BW:19 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:7 SF (GI/NI) / ,"blank,BW:19 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:15 SF (GI/NI) / PF:7 SF (GI/NI) / ",19,False,22,False,,,False,,False,15,15,False,7,False,,False,,False,,False,False,False,False,,15
12118,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_7_F","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",7,F,2008-01-04,GFA INCL BW:18 SFAREA INCL BAL:22 SF&UTILITY PLATFORM:15SF ,blank,"GFA INCL BW:18 SFAREA INCL BAL:22 SF&UTILITY PLATFORM:15SF ,blank",18,False,22,False,,,False,,False,15,,False,,False,,False,,False,,False,False,False,False,,15
12119,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_7_G","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",7,G,2008-01-24,GFA INCL BW:27 SFAREA INCL BAL:22 SF&UTILITY PLATFORM:15SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:22 SF&UTILITY PLATFORM:15SF ,blank",27,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
12120,"THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁_7_H","THE MERTON(Block 1),KENNEDY TOWN NEW PRAYA|泓都1座,堅彌地城新海旁",7,H,2005-01-12,GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank,"GFA INCL BW:25 SFAREA INCL BAL:22 SF &UTILITY PLATFORM:15 SF &A/C PLATFORM:8 SF ,blank",25,False,22,False,,,False,,False,15,,False,8,False,,False,,False,,False,False,False,False,,15
