,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,has_FR,roof,has_roof,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform,final_address_floor_unit
0,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",14,B,1995-11-01,CPS 49 ON G/F ,blank,"CPS 49 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_14_B"
2666,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道",12,C,2016-12-09,GFA INCL BW:18 SFCPS B90 ON LG1/F ,blank,"GFA INCL BW:18 SFCPS B90 ON LG1/F ,blank",18,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道_12_C"
2667,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道",4,1,2016-12-16,CPS 5 ON C2/F ,blank,"CPS 5 ON C2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道_4_1"
2668,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",12,2,2016-12-16,CPS 2N30 ON 2S/F ,blank,"CPS 2N30 ON 2S/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_12_2"
2670,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",8,A,2016-12-28,GFA INCL BW:53 SFCPS 147 ON B1/F ,blank,"GFA INCL BW:53 SFCPS 147 ON B1/F ,blank",53,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_8_A"
2671,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道",1,A,2017-01-16,GFA INCL BW:47 SFCPS 64 ON B2/F ,blank,"GFA INCL BW:47 SFCPS 64 ON B2/F ,blank",47,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道_1_A"
2672,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道",1,A,2017-01-02,GFA INCL BW:47 SFCPS 64 ON B2/F ,blank,"GFA INCL BW:47 SFCPS 64 ON B2/F ,blank",47,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 4),PERKINS RD|嘉雲臺4座,白建時道_1_A"
2673,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",3,12,2017-01-12,CPS 3N31 ON CP3/F ,blank,"CPS 3N31 ON CP3/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_3_12"
2674,"CAVENDISH HEIGHTS(Block 5),PERKINS RD|嘉雲臺5座,白建時道",22,A,2017-01-17,GFA INCL BW:47 SF+RF:1573 SFCPS 134181 ON B2/F ,blank,"GFA INCL BW:47 SF+RF:1573 SFCPS 134181 ON B2/F ,blank",47,False,,False,False,1573,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 5),PERKINS RD|嘉雲臺5座,白建時道_22_A"
2675,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",7,C,2017-02-03,CPS L29 ,blank,"CPS L29 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_7_C"
2676,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",7,C,2017-02-16,CPS L29 ,blank,"CPS L29 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_7_C"
2677,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道",2,B,2017-02-03,CPS A1 ON LG2/F ,blank,"CPS A1 ON LG2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道_2_B"
2678,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",11,5,2017-02-17,CPS 1N15 ON CP1/F ,blank,"CPS 1N15 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_11_5"
2679,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道",4,B,2017-02-17,CPS 35 ON B/F ,blank,"CPS 35 ON B/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道_4_B"
2680,"WING ON TOWERS(Block 1),BOYCE RD|永安閣1座,布思道",G,A,2017-02-15,+YD:25 SFCPS 20 ON G/FCPS 22 ON LG/FBELOW MARKET VALUE ,blank,"+YD:25 SFCPS 20 ON G/FCPS 22 ON LG/FBELOW MARKET VALUE ,blank",,False,,False,False,,False,False,,False,,False,,False,25,False,True,False,True,,,"WING ON TOWERS(Block 1),BOYCE RD|永安閣1座,布思道_G_A"
2681,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道",21,A,2017-02-23,GFA INCL BW:47 SFCPS 195 ON B2/F ,blank,"GFA INCL BW:47 SFCPS 195 ON B2/F ,blank",47,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道_21_A"
2682,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道",9,B,2017-03-15,GFA INCL BW:47 SFCPS 105 ON B2/F ,blank,"GFA INCL BW:47 SFCPS 105 ON B2/F ,blank",47,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道_9_B"
2683,"PINEWOOD GARDEN,PERKINS RD|松峰園,白建時道",4,C,2017-04-10,CPS 7 ,blank,"CPS 7 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PINEWOOD GARDEN,PERKINS RD|松峰園,白建時道_4_C"
2684,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道",9,E,2017-03-31,CPS 83 ON UG/F ,blank,"CPS 83 ON UG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道_9_E"
2685,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",6,2,2017-03-27,CPS 1N8 ON CP1/F ,blank,"CPS 1N8 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_6_2"
2686,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道",9,B,2017-04-03,GFA INCL BW:47 SFCPS 105 ON B2/F ,blank,"GFA INCL BW:47 SFCPS 105 ON B2/F ,blank",47,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道_9_B"
2687,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",23,A,2017-04-10,GFA INCL BW:52 SFCPS 246 ON B2/F ,blank,"GFA INCL BW:52 SFCPS 246 ON B2/F ,blank",52,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_23_A"
2688,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",6,2,2017-04-13,CPS 1N8 ON CP1/F ,blank,"CPS 1N8 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_6_2"
2689,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",8,A,2016-12-28,GFA INCL BW:53 SFCPS 147 ON B1/F ,blank,"GFA INCL BW:53 SFCPS 147 ON B1/F ,blank",53,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_8_A"
2690,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",4,B,2017-05-04,CPS U6 ,blank,"CPS U6 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_4_B"
2691,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道",6,2,2017-04-13,CPS 36 ON C2/F ,blank,"CPS 36 ON C2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道_6_2"
2692,"NEW HAVEN COURT,WILSON RD|復園,衛信道",2,whole floor,2017-04-19,CPS 7 ,blank,"CPS 7 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"NEW HAVEN COURT,WILSON RD|復園,衛信道_2_whole floor"
2693,"NEW HAVEN COURT,WILSON RD|復園,衛信道",2,whole floor,2017-05-05,CPS 7 ,blank,"CPS 7 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"NEW HAVEN COURT,WILSON RD|復園,衛信道_2_whole floor"
2694,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道",9,E,2017-04-20,CPS 83 ON UG/F ,blank,"CPS 83 ON UG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 3),TAI HANG RD|瑞士花園3座,大坑道_9_E"
2695,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道",6,B,2017-05-02,GFA INCL BW:53 SFCPS 340 ON B1/F ,blank,"GFA INCL BW:53 SFCPS 340 ON B1/F ,blank",53,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道_6_B"
2696,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",2,E,2017-04-18,+F/R:762 SFCPS U52 ,blank,"+F/R:762 SFCPS U52 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,762,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_2_E"
2697,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",17,C,2017-04-19,CPS 82 ON LG/F ,blank,"CPS 82 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_17_C"
2698,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",12,9,2017-04-24,CPS 1S19 ON 1/F ,blank,"CPS 1S19 ON 1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_12_9"
2699,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",4,B,2017-05-08,CPS 60 ON LG/F ,blank,"CPS 60 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_4_B"
2700,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道",16,D,2017-05-02,CPS 96 ON UG/F ,blank,"CPS 96 ON UG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道_16_D"
2701,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",5,B,2017-05-05,CPS U63BELOW MARKET VALUE ,blank,"CPS U63BELOW MARKET VALUE ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,True,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_5_B"
2702,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",2,E,2017-05-22,+F/R:762 SFCPS U52 ,blank,"+F/R:762 SFCPS U52 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,762,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_2_E"
2703,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",10,4,2017-05-22,CPS 1N18 ON CP1/F ,blank,"CPS 1N18 ON CP1/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_10_4"
2704,"PARK GARDEN,TAI HANG DR|柏園,大坑徑",17,C,2017-05-09,CPS 82 ON LG/F ,blank,"CPS 82 ON LG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PARK GARDEN,TAI HANG DR|柏園,大坑徑_17_C"
2705,"NEW HAVEN COURT,WILSON RD|復園,衛信道",G,whole floor,2017-05-16,CPS 5 ,blank,"CPS 5 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"NEW HAVEN COURT,WILSON RD|復園,衛信道_G_whole floor"
2706,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道",11,A,2017-05-15,CPS 2534 ON B/F ,blank,"CPS 2534 ON B/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道_11_A"
2707,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道",22,B,2017-06-02,GFA INCL BW:47 SFCPS 106 ON B2/F ,blank,"GFA INCL BW:47 SFCPS 106 ON B2/F ,blank",47,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 3),PERKINS RD|嘉雲臺3座,白建時道_22_B"
2708,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道",16,D,2017-05-24,CPS 96 ON UG/F ,blank,"CPS 96 ON UG/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道_16_D"
2709,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",19,B,2017-06-06,GFA INCL BW:55 SFCPS 7374 ON B2/FBELOW MARKET VALUE ,blank,"GFA INCL BW:55 SFCPS 7374 ON B2/FBELOW MARKET VALUE ,blank",55,False,,False,False,,False,False,,False,,False,,False,,False,True,False,True,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_19_B"
2710,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道",19,1,2017-06-15,CPS 44 ON C2/F ,blank,"CPS 44 ON C2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道_19_1"
2711,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",5,9,2017-06-20,CPS 3S3 ON CP3/F ,blank,"CPS 3S3 ON CP3/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_5_9"
2712,"CYPRESS COURT,WILSON RD|CYPRESS COURT,衛信道",2,whole floor,2017-06-22,CPS 17 ,blank,"CPS 17 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CYPRESS COURT,WILSON RD|CYPRESS COURT,衛信道_2_whole floor"
2713,"BUTLER TOWER,BOYCE RD|柏麗園,布思道",5,B,2017-05-05,CPS U63BELOW MARKET VALUE ,blank,"CPS U63BELOW MARKET VALUE ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,True,,,"BUTLER TOWER,BOYCE RD|柏麗園,布思道_5_B"
2714,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道",21,2,2017-07-11,CPS 12 ON C2/F ,blank,"CPS 12 ON C2/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道_21_2"
2715,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",10,B,2017-08-08,GFA INCL BW:53 SFCPS 219 ON B1/F ,blank,"GFA INCL BW:53 SFCPS 219 ON B1/F ,blank",53,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_10_B"
2716,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",8,6,2017-07-24,CPS 3N4 ON CP3/F ,blank,"CPS 3N4 ON CP3/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_8_6"
2717,"PINEWOOD GARDEN,PERKINS RD|松峰園,白建時道",3,B,2017-09-04,CPS 13 ,blank,"CPS 13 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PINEWOOD GARDEN,PERKINS RD|松峰園,白建時道_3_B"
2718,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道",14,A,2017-08-16,GFA INCL BW:18 SFCPS B115 ON LG1/F ,blank,"GFA INCL BW:18 SFCPS B115 ON LG1/F ,blank",18,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道_14_A"
2719,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",13,10,2017-09-07,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_13_10"
2720,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",11,A,2017-09-05,blank,BW:53 SF (GU/NU) / ,"blank,BW:53 SF (GU/NU) / ",53,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_11_A"
2721,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道",23,A,2017-04-10,blank,BW:52 SF (GU/NU) / ,"blank,BW:52 SF (GU/NU) / ",52,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"CAVENDISH HEIGHTS(Block 1),PERKINS RD|嘉雲臺1座,白建時道_23_A"
2722,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",11,A,2017-09-22,blank,BW:53 SF (GU/NU) / ,"blank,BW:53 SF (GU/NU) / ",53,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_11_A"
2723,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",12,1,2017-09-19,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_12_1"
2724,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道",1,C,2017-10-03,blank,BW:18 SF (GU/NU) / ,"blank,BW:18 SF (GU/NU) / ",18,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道_1_C"
2725,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道",6,C,2017-10-18,blank,BW:18 SF (GU/NU) / ,"blank,BW:18 SF (GU/NU) / ",18,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道_6_C"
2726,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道",20,B,2017-10-20,blank,BW:53 SF (GU/NU) / ,"blank,BW:53 SF (GU/NU) / ",53,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道_20_B"
2727,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道",5,A,2017-11-13,blank,BW:18 SF (GU/NU) / ,"blank,BW:18 SF (GU/NU) / ",18,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"FLORA GARDEN(Block 2),CHUN FAI RD|慧景園2座,春暉道_5_A"
2728,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",11,1,2017-11-30,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_11_1"
2729,"SERENE VILLA,PERKINS RD|寧苑,白建時道",G,whole floor,2017-11-10,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"SERENE VILLA,PERKINS RD|寧苑,白建時道_G_whole floor"
2730,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道",6,A,2017-12-28,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"LINDEN HEIGHTS,BOYCE RD|年達園,布思道_6_A"
2731,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",12,11,2018-01-02,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_12_11"
2732,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",9,6,2018-01-05,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_9_6"
2733,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道",1,B,2018-01-02,blank,BW:53 SF (GU/NU) / ,"blank,BW:53 SF (GU/NU) / ",53,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道_1_B"
2734,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",21,10,2018-01-25,blank,RF:560 SF / ,"blank,RF:560 SF / ",,False,,False,False,560,False,False,,False,,False,,False,,False,False,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_21_10"
2735,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",19,11,2018-02-13,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_19_11"
2736,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道",29,2,2018-02-14,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道_29_2"
2737,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道",14,B,2018-02-06,blank,BW:26 SF (GU/NU) / BAL:54 SF (GU/NU) / ,"blank,BW:26 SF (GU/NU) / BAL:54 SF (GU/NU) / ",26,False,54,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"YICK KING BLDG,CHUN FAI RD|億景樓,春暉道_14_B"
2738,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道",16,C,2018-02-08,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"SWISS TOWERS(Block 2),TAI HANG RD|瑞士花園2座,大坑道_16_C"
2739,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",10,B,2017-08-08,blank,BW:53 SF (GU/NU) / ,"blank,BW:53 SF (GU/NU) / ",53,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_10_B"
2740,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道",7,2,2018-02-20,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道_7_2"
2741,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",13,A,2018-02-27,blank,BW:53 SF (GU/NU) / ,"blank,BW:53 SF (GU/NU) / ",53,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_13_A"
2742,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道",13,A,2018-03-13,blank,BW:53 SF (GU/NU) / ,"blank,BW:53 SF (GU/NU) / ",53,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"CAVENDISH HEIGHTS(Block 7),PERKINS RD|嘉雲臺7座,白建時道_13_A"
2743,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道",18,2,2018-04-12,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"TAI HANG TERR,CHUN FAI RD|大坑台,春暉道_18_2"
2744,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道",18,A,2018-04-16,blank,BW:53 SF (GU/NU) / ,"blank,BW:53 SF (GU/NU) / ",53,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"CAVENDISH HEIGHTS(Block 6),PERKINS RD|嘉雲臺6座,白建時道_18_A"
2745,"PINEWOOD GARDEN,PERKINS RD|松峰園,白建時道",2,D,2018-04-13,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"PINEWOOD GARDEN,PERKINS RD|松峰園,白建時道_2_D"
2746,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道",12,A,2018-04-16,blank,BW:18 SF (GI/NE) / ,"blank,BW:18 SF (GI/NE) / ",18,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"FLORA GARDEN(Block 3),CHUN FAI RD|慧景園3座,春暉道_12_A"
2747,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道",8,1,2018-04-13,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"ELM TREE TOWER(Block A),CHUN FAI RD|愉富大廈A座,春暉道_8_1"
2748,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道",3,A,2018-04-10,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道_3_A"
2749,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道",3,A,2018-04-25,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"FLORA GARDEN(Block 1),CHUN FAI RD|慧景園1座,春暉道_3_A"
