,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform,final_address_floor_unit
0,"PROVIDENCE BAY(Block 20),FO CHUN RD|天賦海灣20座,科進路",8,B,2011-11-12,GFA INCL BW:38 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SF ,blank,"GFA INCL BW:38 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SF ,blank",38,False,29,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"PROVIDENCE BAY(Block 20),FO CHUN RD|天賦海灣20座,科進路_8_B"
6827,"SOLARIA(Block 10),FO CHUN RD|嘉熙10座,科進路",9,F,2020-07-08,blank,BAL:23 SF (NI) / ,"blank,BAL:23 SF (NI) / ",,False,23,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 10),FO CHUN RD|嘉熙10座,科進路_9_F"
6828,"SOLARIA(Block 10),FO CHUN RD|嘉熙10座,科進路",5,G,2020-07-08,blank,BAL:23 SF (NI) / ,"blank,BAL:23 SF (NI) / ",,False,23,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 10),FO CHUN RD|嘉熙10座,科進路_5_G"
6829,"SOLARIA(Block 2),FO CHUN RD|嘉熙2座,科進路",21,C,2020-07-10,blank,BAL:24 SF (NI) / RF:817 SF / ,"blank,BAL:24 SF (NI) / RF:817 SF / ",,False,24,False,,,False,817,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 2),FO CHUN RD|嘉熙2座,科進路_21_C"
6830,"SOLARIA(Block 10),FO CHUN RD|嘉熙10座,科進路",11,H,2020-07-08,blank,BAL:23 SF (NI) / ,"blank,BAL:23 SF (NI) / ",,False,23,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 10),FO CHUN RD|嘉熙10座,科進路_11_H"
6831,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路",1,A1,2020-07-17,blank,BAL:29 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:29 SF (NI) / UP:16 SF (NI) / ",,False,29,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路_1_A1"
6832,"CENTRA HORIZON(Block 9),CHONG SAN RD|海日灣II9座,創新路",18,B,2020-07-17,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 9),CHONG SAN RD|海日灣II9座,創新路_18_B"
6833,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路",17,H,2020-07-10,blank,BAL:23 SF (NI) / ,"blank,BAL:23 SF (NI) / ",,False,23,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路_17_H"
6834,"ONTOLO(Block 7B),FO YIN RD|朗濤7B座,科研路",G,F,2020-07-20,blank,GDN:250 SF / ,"blank,GDN:250 SF / ",,False,,False,,,False,,False,,,False,,False,250,False,,False,,False,False,False,False,,,"ONTOLO(Block 7B),FO YIN RD|朗濤7B座,科研路_G_F"
6835,"CENTRA HORIZON(Block 6),CHONG SAN RD|海日灣II6座,創新路",15,F,2020-07-06,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 6),CHONG SAN RD|海日灣II6座,創新路_15_F"
6836,"ST MARTIN(Phase 1),Block 2,FO CHUN RD|雲滙1期,2座,科進路",1,B3,2020-07-21,blank,FR:179 SF / ,"blank,FR:179 SF / ",,False,,False,,179,False,,False,,,False,,False,,False,,False,,False,False,False,False,179,,"ST MARTIN(Phase 1),Block 2,FO CHUN RD|雲滙1期,2座,科進路_1_B3"
6837,"PROVIDENCE PEAK(Block 12),FO CHUN RD|(盈)玥12座,科進路",15,E,2020-07-17,blank,BW:11 SF (NE) / BAL:27 SF (NI) / UP:15 SF (NI) / ,"blank,BW:11 SF (NE) / BAL:27 SF (NI) / UP:15 SF (NI) / ",11,False,27,False,,,False,,False,,15,False,,False,,False,,False,,False,False,False,False,,15,"PROVIDENCE PEAK(Block 12),FO CHUN RD|(盈)玥12座,科進路_15_E"
6838,"ST MARTIN(Phase 1),Block 6,FO CHUN RD|雲滙1期,6座,科進路",7,A1,2020-07-21,blank,BAL:27 SF (NI) / UP:17 SF (NI) / ,"blank,BAL:27 SF (NI) / UP:17 SF (NI) / ",,False,27,False,,,False,,False,,17,False,,False,,False,,False,,False,False,False,False,,17,"ST MARTIN(Phase 1),Block 6,FO CHUN RD|雲滙1期,6座,科進路_7_A1"
6839,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路",3,J,2020-07-16,blank,BAL:24 SF (NI) / ,"blank,BAL:24 SF (NI) / ",,False,24,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路_3_J"
6840,"CENTRA HORIZON(Block 7),CHONG SAN RD|海日灣II7座,創新路",11,E,2020-07-21,blank,BAL:39 SF (NI) / ,"blank,BAL:39 SF (NI) / ",,False,39,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 7),CHONG SAN RD|海日灣II7座,創新路_11_E"
6841,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路",10,C,2020-07-21,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:22 SF (NI) / UP:16 SF (NI) / ",,False,22,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路_10_C"
6842,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路",20,J,2020-07-17,blank,BAL:24 SF (NI) / ,"blank,BAL:24 SF (NI) / ",,False,24,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路_20_J"
6843,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路",12,J,2020-07-17,blank,BAL:24 SF (NI) / ,"blank,BAL:24 SF (NI) / ",,False,24,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路_12_J"
6844,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路",9,C,2020-07-17,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:22 SF (NI) / UP:16 SF (NI) / ",,False,22,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路_9_C"
6845,"CENTRA HORIZON(Block 8),CHONG SAN RD|海日灣II8座,創新路",G,F,2020-07-20,blank,GDN:525 SF / ,"blank,GDN:525 SF / ",,False,,False,,,False,,False,,,False,,False,525,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 8),CHONG SAN RD|海日灣II8座,創新路_G_F"
6846,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路",7,A1,2020-07-21,blank,BAL:29 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:29 SF (NI) / UP:16 SF (NI) / ",,False,29,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路_7_A1"
6847,"CENTRA HORIZON(Block 9),CHONG SAN RD|海日灣II9座,創新路",15,G,2020-07-17,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 9),CHONG SAN RD|海日灣II9座,創新路_15_G"
6848,"ST MARTIN(Phase 1),Block 1,FO CHUN RD|雲滙1期,1座,科進路",9,A1,2020-07-27,blank,BAL:34 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:34 SF (NI) / UP:16 SF (NI) / ",,False,34,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"ST MARTIN(Phase 1),Block 1,FO CHUN RD|雲滙1期,1座,科進路_9_A1"
6849,"ST MARTIN(Phase 1),Block 2,FO CHUN RD|雲滙1期,2座,科進路",1,A1,2020-07-27,blank,UP:16 SF (NI) / FR:421 SF / ,"blank,UP:16 SF (NI) / FR:421 SF / ",,False,,False,,421,False,,False,,16,False,,False,,False,,False,,False,False,False,False,421,16,"ST MARTIN(Phase 1),Block 2,FO CHUN RD|雲滙1期,2座,科進路_1_A1"
6850,"CENTRA HORIZON(Block 10),CHONG SAN RD|海日灣II10座,創新路",G,H,2020-07-23,blank,GDN:201 SF / ,"blank,GDN:201 SF / ",,False,,False,,,False,,False,,,False,,False,201,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 10),CHONG SAN RD|海日灣II10座,創新路_G_H"
6851,"CENTRA HORIZON(Block 10),CHONG SAN RD|海日灣II10座,創新路",19,J,2020-07-30,blank,BAL:31 SF (NI) / ,"blank,BAL:31 SF (NI) / ",,False,31,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 10),CHONG SAN RD|海日灣II10座,創新路_19_J"
6852,"MAYFAIR BY THE SEA I(Block 17),FO CHUN RD|逸瓏灣I17座,科進路",16,D,2020-07-22,blank,BW:32 SF (NE) / BAL:26 SF (NI) / UP:16 SF (NI) / ,"blank,BW:32 SF (NE) / BAL:26 SF (NI) / UP:16 SF (NI) / ",32,False,26,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA I(Block 17),FO CHUN RD|逸瓏灣I17座,科進路_16_D"
6853,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路",21,D,2020-07-27,blank,BAL:23 SF (NI) / RF:207 SF / ,"blank,BAL:23 SF (NI) / RF:207 SF / ",,False,23,False,,,False,207,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路_21_D"
6854,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路",11,J,2020-07-30,blank,BAL:24 SF (NI) / ,"blank,BAL:24 SF (NI) / ",,False,24,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路_11_J"
6855,"CENTRA HORIZON(Block 8),CHONG SAN RD|海日灣II8座,創新路",G,B,2020-07-31,blank,GDN:707 SF / ,"blank,GDN:707 SF / ",,False,,False,,,False,,False,,,False,,False,707,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 8),CHONG SAN RD|海日灣II8座,創新路_G_B"
6856,"MAYFAIR BY THE SEA I(Block 17),FO CHUN RD|逸瓏灣I17座,科進路",6,D,2020-07-28,blank,BW:32 SF (NE) / BAL:28 SF (NI) / UP:16 SF (NI) / ,"blank,BW:32 SF (NE) / BAL:28 SF (NI) / UP:16 SF (NI) / ",32,False,28,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA I(Block 17),FO CHUN RD|逸瓏灣I17座,科進路_6_D"
6857,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路",6,A3,2020-08-03,blank,BAL:27 SF (NI) / UP:17 SF (NI) / ,"blank,BAL:27 SF (NI) / UP:17 SF (NI) / ",,False,27,False,,,False,,False,,17,False,,False,,False,,False,,False,False,False,False,,17,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路_6_A3"
6858,"CENTRA HORIZON(Block 8),CHONG SAN RD|海日灣II8座,創新路",G,A,2020-07-29,blank,GDN:634 SF / ,"blank,GDN:634 SF / ",,False,,False,,,False,,False,,,False,,False,634,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 8),CHONG SAN RD|海日灣II8座,創新路_G_A"
6859,"COURT A(Block 2,THE HORIZON),FO CHUN RD|海日灣,2座(COURT A),科進路",16,A,2020-08-10,blank,BAL:50 SF (NI) / ,"blank,BAL:50 SF (NI) / ",,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"COURT A(Block 2,THE HORIZON),FO CHUN RD|海日灣,2座(COURT A),科進路_16_A"
6860,"CENTRA HORIZON(Block 10),CHONG SAN RD|海日灣II10座,創新路",20,J,2020-07-31,blank,BAL:31 SF (NI) / RF:703 SF / ,"blank,BAL:31 SF (NI) / RF:703 SF / ",,False,31,False,,,False,703,False,,,False,,False,,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 10),CHONG SAN RD|海日灣II10座,創新路_20_J"
6861,"ST MARTIN(Phase 1),Block 1,FO CHUN RD|雲滙1期,1座,科進路",9,A2,2020-07-27,blank,BAL:34 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:34 SF (NI) / UP:16 SF (NI) / ",,False,34,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"ST MARTIN(Phase 1),Block 1,FO CHUN RD|雲滙1期,1座,科進路_9_A2"
6862,"CENTRA HORIZON(Block 9),CHONG SAN RD|海日灣II9座,創新路",G,A,2020-08-07,blank,GDN:969 SF / ,"blank,GDN:969 SF / ",,False,,False,,,False,,False,,,False,,False,969,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 9),CHONG SAN RD|海日灣II9座,創新路_G_A"
6863,"MAYFAIR BY THE SEA I(Block 17),FO CHUN RD|逸瓏灣I17座,科進路",16,D,2020-08-04,blank,BW:32 SF (NE) / BAL:26 SF (NI) / UP:16 SF (NI) / ,"blank,BW:32 SF (NE) / BAL:26 SF (NI) / UP:16 SF (NI) / ",32,False,26,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA I(Block 17),FO CHUN RD|逸瓏灣I17座,科進路_16_D"
6864,"PROVIDENCE BAY(Block 3),FO CHUN RD|天賦海灣3座,科進路",7,C,2020-08-10,blank,BW:50 SF (NE) / BAL:32 SF (NI) / UP:16 SF (NI) / ,"blank,BW:50 SF (NE) / BAL:32 SF (NI) / UP:16 SF (NI) / ",50,False,32,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"PROVIDENCE BAY(Block 3),FO CHUN RD|天賦海灣3座,科進路_7_C"
6865,"MAYFAIR BY THE SEA II(Block 15),FO CHUN RD|逸瓏灣II15座,科進路",10,B,2020-08-03,blank,BW:45 SF (NE) / BAL:42 SF (NI) / UP:16 SF (NI) / ,"blank,BW:45 SF (NE) / BAL:42 SF (NI) / UP:16 SF (NI) / ",45,False,42,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA II(Block 15),FO CHUN RD|逸瓏灣II15座,科進路_10_B"
6866,"ST MARTIN(Phase 1),Block 6,FO CHUN RD|雲滙1期,6座,科進路",8,A1,2020-08-03,blank,BAL:27 SF (NI) / UP:17 SF (NI) / ,"blank,BAL:27 SF (NI) / UP:17 SF (NI) / ",,False,27,False,,,False,,False,,17,False,,False,,False,,False,,False,False,False,False,,17,"ST MARTIN(Phase 1),Block 6,FO CHUN RD|雲滙1期,6座,科進路_8_A1"
6867,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路",5,A3,2020-08-10,blank,BAL:27 SF (NI) / UP:17 SF (NI) / ,"blank,BAL:27 SF (NI) / UP:17 SF (NI) / ",,False,27,False,,,False,,False,,17,False,,False,,False,,False,,False,False,False,False,,17,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路_5_A3"
6868,"CENTRA HORIZON(Block 3),CHONG SAN RD|海日灣II3座,創新路",18,A,2020-08-07,blank,BAL:45 SF (NI) / RF:1037 SF / ,"blank,BAL:45 SF (NI) / RF:1037 SF / ",,False,45,False,,,False,1037,False,,,False,,False,,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 3),CHONG SAN RD|海日灣II3座,創新路_18_A"
6869,"ONTOLO(Block 6A),FO YIN RD|朗濤6A座,科研路",6,A,2020-08-06,blank,BW:22 SF (NE) / ,"blank,BW:22 SF (NE) / ",22,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"ONTOLO(Block 6A),FO YIN RD|朗濤6A座,科研路_6_A"
6870,"ST MARTIN(Phase 1),Block 5,FO CHUN RD|雲滙1期,5座,科進路",17,B1,2020-08-17,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:24 SF (NI) / UP:16 SF (NI) / ",,False,24,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"ST MARTIN(Phase 1),Block 5,FO CHUN RD|雲滙1期,5座,科進路_17_B1"
6871,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路",15,A1,2020-08-17,blank,BAL:29 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:29 SF (NI) / UP:16 SF (NI) / ",,False,29,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路_15_A1"
6872,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路",6,C,2020-08-07,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:22 SF (NI) / UP:16 SF (NI) / ",,False,22,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路_6_C"
6873,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路",16,J,2020-08-14,blank,BAL:24 SF (NI) / ,"blank,BAL:24 SF (NI) / ",,False,24,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 9),FO CHUN RD|嘉熙9座,科進路_16_J"
6874,"MAYFAIR BY THE SEA 8(Block 3B),FO YIN RD|逸瓏灣83B座,科研路",G,A,2020-08-18,blank,FR:361 SF / ,"blank,FR:361 SF / ",,False,,False,,361,False,,False,,,False,,False,,False,,False,,False,False,False,False,361,,"MAYFAIR BY THE SEA 8(Block 3B),FO YIN RD|逸瓏灣83B座,科研路_G_A"
6875,"PROVIDENCE PEAK(Block 11),FO CHUN RD|(盈)玥11座,科進路",9,B,2020-08-06,blank,BW:30 SF (NE) / BAL:28 SF (NI) / UP:13 SF (NI) / ,"blank,BW:30 SF (NE) / BAL:28 SF (NI) / UP:13 SF (NI) / ",30,False,28,False,,,False,,False,,13,False,,False,,False,,False,,False,False,False,False,,13,"PROVIDENCE PEAK(Block 11),FO CHUN RD|(盈)玥11座,科進路_9_B"
6876,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路",9,A3,2020-08-24,blank,BAL:27 SF (NI) / UP:17 SF (NI) / ,"blank,BAL:27 SF (NI) / UP:17 SF (NI) / ",,False,27,False,,,False,,False,,17,False,,False,,False,,False,,False,False,False,False,,17,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路_9_A3"
6877,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路",3,C,2020-08-21,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:22 SF (NI) / UP:16 SF (NI) / ",,False,22,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路_3_C"
6878,"ST MARTIN(Phase 1),Block 1,FO CHUN RD|雲滙1期,1座,科進路",17,B5,2020-08-18,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:22 SF (NI) / UP:16 SF (NI) / ",,False,22,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"ST MARTIN(Phase 1),Block 1,FO CHUN RD|雲滙1期,1座,科進路_17_B5"
6879,"SOLARIA(Block 6),FO CHUN RD|嘉熙6座,科進路",15,J,2020-08-28,blank,BAL:24 SF (NI) / ,"blank,BAL:24 SF (NI) / ",,False,24,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SOLARIA(Block 6),FO CHUN RD|嘉熙6座,科進路_15_J"
6880,"MAYFAIR BY THE SEA 8(Block 3C),FO YIN RD|逸瓏灣83C座,科研路",18,A,2020-08-28,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:22 SF (NI) / UP:16 SF (NI) / ",,False,22,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA 8(Block 3C),FO YIN RD|逸瓏灣83C座,科研路_18_A"
6881,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路",5,C,2020-08-26,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:22 SF (NI) / UP:16 SF (NI) / ",,False,22,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路_5_C"
6882,"PROVIDENCE BAY(Block 3),FO CHUN RD|天賦海灣3座,科進路",7,C,2020-08-24,blank,BW:50 SF (NE) / BAL:32 SF (NI) / UP:16 SF (NI) / ,"blank,BW:50 SF (NE) / BAL:32 SF (NI) / UP:16 SF (NI) / ",50,False,32,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"PROVIDENCE BAY(Block 3),FO CHUN RD|天賦海灣3座,科進路_7_C"
6883,"CENTRA HORIZON(Block 9),CHONG SAN RD|海日灣II9座,創新路",8,A,2020-08-26,blank,BAL:39 SF (NI) / ,"blank,BAL:39 SF (NI) / ",,False,39,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 9),CHONG SAN RD|海日灣II9座,創新路_8_A"
6884,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路",11,A3,2020-08-31,blank,BAL:27 SF (NI) / UP:17 SF (NI) / ,"blank,BAL:27 SF (NI) / UP:17 SF (NI) / ",,False,27,False,,,False,,False,,17,False,,False,,False,,False,,False,False,False,False,,17,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路_11_A3"
6885,"ONTOLO(Block 6A),FO YIN RD|朗濤6A座,科研路",5,A,2020-08-18,blank,BW:22 SF (NE) / ,"blank,BW:22 SF (NE) / ",22,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"ONTOLO(Block 6A),FO YIN RD|朗濤6A座,科研路_5_A"
6886,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路",12,A3,2020-09-08,blank,BAL:27 SF (NI) / UP:17 SF (NI) / ,"blank,BAL:27 SF (NI) / UP:17 SF (NI) / ",,False,27,False,,,False,,False,,17,False,,False,,False,,False,,False,False,False,False,,17,"ST MARTIN(Phase 1),Block 7,FO CHUN RD|雲滙1期,7座,科進路_12_A3"
6887,"MAYFAIR BY THE SEA 8(Block 2),FO YIN RD|逸瓏灣82座,科研路",8,A,2020-09-04,blank,BAL:49 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:49 SF (NI) / UP:16 SF (NI) / ",,False,49,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA 8(Block 2),FO YIN RD|逸瓏灣82座,科研路_8_A"
6888,"MAYFAIR BY THE SEA II(Block 12),FO CHUN RD|逸瓏灣II12座,科進路",1,C,2020-05-05,blank,BW:26 SF (NE) / BAL:25 SF (NI) / UP:16 SF (NI) / ,"blank,BW:26 SF (NE) / BAL:25 SF (NI) / UP:16 SF (NI) / ",26,False,25,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA II(Block 12),FO CHUN RD|逸瓏灣II12座,科進路_1_C"
6889,"ST MARTIN(Phase 1),Block 1,FO CHUN RD|雲滙1期,1座,科進路",8,A1,2020-08-24,blank,BAL:34 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:34 SF (NI) / UP:16 SF (NI) / ",,False,34,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"ST MARTIN(Phase 1),Block 1,FO CHUN RD|雲滙1期,1座,科進路_8_A1"
6890,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路",2,C,2020-09-02,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:22 SF (NI) / UP:16 SF (NI) / ",,False,22,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路_2_C"
6891,"COURT A(Block 2,THE HORIZON),FO CHUN RD|海日灣,2座(COURT A),科進路",15,A,2020-09-09,blank,BAL:50 SF (NI) / ,"blank,BAL:50 SF (NI) / ",,False,50,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"COURT A(Block 2,THE HORIZON),FO CHUN RD|海日灣,2座(COURT A),科進路_15_A"
6892,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路",8,C,2020-09-04,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:22 SF (NI) / UP:16 SF (NI) / ",,False,22,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA 8(Block 1),FO YIN RD|逸瓏灣81座,科研路_8_C"
6893,"MAYFAIR BY THE SEA 8(Block 2),FO YIN RD|逸瓏灣82座,科研路",17,A,2020-08-28,blank,BAL:49 SF (NI) / UP:16 SF (NI) / ,"blank,BAL:49 SF (NI) / UP:16 SF (NI) / ",,False,49,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16,"MAYFAIR BY THE SEA 8(Block 2),FO YIN RD|逸瓏灣82座,科研路_17_A"
6894,"CENTRA HORIZON(Block 10),CHONG SAN RD|海日灣II10座,創新路",11,B,2020-09-04,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 10),CHONG SAN RD|海日灣II10座,創新路_11_B"
6895,"CENTRA HORIZON(Block 10),CHONG SAN RD|海日灣II10座,創新路",G,E,2020-09-11,blank,GDN:203 SF / ,"blank,GDN:203 SF / ",,False,,False,,,False,,False,,,False,,False,203,False,,False,,False,False,False,False,,,"CENTRA HORIZON(Block 10),CHONG SAN RD|海日灣II10座,創新路_G_E"
6896,"COURT C(Block 2,THE HORIZON),FO CHUN RD|海日灣,2座(COURT C),科進路",8,B,2020-08-27,blank,BAL:22 SF (NI) / ,"blank,BAL:22 SF (NI) / ",,False,22,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"COURT C(Block 2,THE HORIZON),FO CHUN RD|海日灣,2座(COURT C),科進路_8_B"
